clauseField,ftcCnclsns,clauseArticle,dvAntageous,illdcssBasiss,relateLaword,unfavorableProvision
5,1,"제8조(관리비 및 제서공과금 등)
제5항 제8조, 제9조의 규정에 의하여 임대주택 관리 및 보수의 한계는 다음 각 호에 따른다.
제1호 을은 임차주택에 대하여 을또는 을의 세대 구성원에 의한 관리소홀, 고의 및 과실은 물론 불가항력으로 인하여 발생되는 일체의 손실(도난, 화재, 제3자)에 대해서도 을이 그 책임을 진다.
제2호  갑은 공동시설 및 단지내 도로에 대한 보수의 책임을 지고 이에 소요되는 비용은 입주자가 부담하며, 을은 그 주택 및 그 내부일<sep>체에 대한 보수 책임을 진다
제6호 주택을 사용 중 내부수리나 기타 사유로 발생하는 제반 인명과 재산상의 피해는 갑에게 그 배상을 청구할 수 없다.",2,임차인의 고의·과실 없이 불가항력이나 제3자에 의해 발생한 화재 등으로 임차목적물이 전소되어 임차물이 사용 불가한 경우 임차인은 계속 임차물의 사용수익을 주장할 수도 없겠지만 임대인도 이에 따른 일체의 손실을 임차인에게 부담케하여 불가항력에 의한 위험을 임차인에게 전가시킬 수는 없다 할 것이다. 상당한 이유없이 사업자가 부담하여야 할 위험을 고객에게 이전시키는 조항에 해당한다.  ,"제7조(면책조항의 금지) 
계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
  2. 상당한 이유 없이 사업자의 손해배상 범위를 제한하거나 사업자가 부담하여야 할 위험을 고객에게 떠넘기는 조항",2
1,1,"제11조(손해배상)
가맹점이 해지된 을이 갑의 상표권을 무단으로 사용할 시에는 1일당 30만원씩 손해배상 해야 한다. 또한 갑은 을에게 형사고발 및 민사소송을 통한 손해배상을 청구할 수 있다. ",2,위 조항은 예정된 손해배상액의 지급과 동시에 민형사상 손해배상 청구까지 가능하도록 정하고 있어 이중의 손해배상 책임을 묻고 있으므로 가맹점사업자에게 과도한 손해배상 의무를 부담시키고 있다.  계약종료 후 간판 등 ‘갑’의 상표를 계속 사용하는 행위에 대해 1일 30만원의 손해배상액을 예정한 동시에 민형사상 손해배상책임까지 가능하도록 정하여 이중의 손해배상 의무를 부과하는 위 조항은 고객에게 부당하게 과도한 손해배상의무를 정한 규정이다.,제8조(손해배상액의 예정) 고객에게 부당하게 과중한 지연 손해금 등의 손해배상 의무를 부담시키는 약관 조항은 무효로 한다.,2
5,1,"제12조 (임차인의 준수사항)
제6항 을은 공익목적 등을 위한 상가시설물 보수기간 중 발생한 영업손실 등에 대하여 어떠한 보상도  갑에게 요구할 수 없다.",2,"약관 규정에 따르면 만일 임대인이 공익목적 등을 위한 상가시설물 보수기간 중에 고의, 과실로 임대인의 귀책사유로 임차인에게 영업손실이 발생한 경우 이에 대한 책임이 있음에도 일체의 손해를 부담하지 않을 수도 있을 것이므로 이는 사업자의 고의 또는 중대한 과실로 인한 법률상의 책임을 배제하는 조항이다.","제7조(면책조항의 금지) 
계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
  1. 사업자, 이행 보조자 또는 피고용자의 고의 또는 중대한 과실로 인한 법률상의 책임을 배제하는 조항",2
1,1,"제12조(분쟁의 조정)                                                                                       
본 계약과 관련한 일체의 소송은 갑의 본점 소재지 관할법원 또는 갑이 지정하는 법원으로 한다.  
",2,갑의 약관조항과 같이 갑이 일방적으로 관할법원을 정하는 것은 을에게 응소상 불편을 제공하며 경우에 따라서는 소제기 가능성 자체를 배제할 우려도 있다.,제14조(소송 제기의 금지 등) 소송 제기 등과 관련된 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 조항은 무효로 한다.,2
5,1,"제14조(점포명도 등)
제2항 점포명도시 을은 다음 각 호에 따라야 한다.
제3호 임대차 목적물 내에 있는 을의 소유물을 을이 지정한 기한내에 반출치 아니할 때에는 갑은 이의 반출, 보관 등 적절한 조치를 취할 수 있으며 그 비용은 을이 부담한다.
제4호 제3항의 경우 이를 갑이 임의로 처분하고 그 대금은 을의 체납된 임대료, 관리비, 기타 비용에 우선 충당한다.",2,"임대인이 법원에 공탁하거나 법원의 허가를 받아 공매할 수는 있으나, 임대인이 임의로 처분하여 대금을 상계 처리하는 것은 임대인에게 과도한 권한을 부여함으로써 임차인에게 부당하게 불리한 불공정 약관조항이다. ","제6조(일반원칙) 
  ② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
  1. 고객에게 부당하게 불리한 조항",1
5,1,"제9조(사고예방)
제2항 임대시설물에 도난사고가 발생하였을 때에는 을은 공사에 변상을 요구할 수 없다.",2,피심인의 이용약관에는 임대인은 임차목적물에서 발생한 화재나 도난 등 사고에 대하여 사업자의 귀책유무를 따짐이 없이 임차인에게 책임을 돌리고 임대인은 면책되는 것으로 규정하고 있다. 위 약관조항은 사업자의 고의 또는 중대한 과실로 인한 법률상의 책임을 배제하는 조항이다.,"제7조(면책조항의 금지) 
계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
  1. 사업자, 이행 보조자 또는 피고용자의 고의 또는 중대한 과실로 인한 법률상의 책임을 배제하는 조항",2
5,1,"제17조(계약해지)
제1항 갑은 을이 다음 각 호의 1에 해당하는 행위를 하거나, 갑이 공익목적상 임대시설물 철거가 불가피하여 계약해지가 필요한 경우에는 이행 최고 후 계약을 해지할 수 있다.
제4호 을이 영업행위 과정에서 사회적인  물의를 야기하였을 때",2,해당 약관조항은 계약해지 사유를 포괄적이고 불명확하게 정함으로써 피심인이 일방적이고 자의적인 판단에 의해 계약을 해지할 수 있도록 정하고 있으므로 이는 고객에 대하여 부당하게 불리한 조항이다. ,"제6조(일반원칙) 
  ② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
  1. 고객에게 부당하게 불리한 조항",1
5,1,"제24조(재판의 관할 등)
제2항 본 계약과 관련한 소의 제기시 관할 법원은 갑의 관할 법원으로 한다.",2,임차인과의 진정한 합의가 아니라 임대인이 일방적으로 정한 약관의 형식에 의해 재판관할을 정하고 있을 뿐 아니라 민사소송법상의 관할 규정보다 임차인에게 불리한 관할법원을 규정한 것이어서 경제적 약자인 임차인에게 응소 및 제소의 불편을 초래할 우려가 있다. 특히 청구금액이 소액인 경우 다수의 계약자로 하여금 소제기를 포기하도록 할 우려가 크다. 고객에 대하여 부당하게 불리한 재판관할의 합의조항이다.,"제14조(소송 제기의 금지 등) 
소송 제기 등과 관련된 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 조항은 무효로 한다.
  1. 고객에게 부당하게 불리한 소송 제기 금지 조항 또는 재판관할의 합의 조항",2
5,1,"제15조
제4항 을은 제2조의 임대보증금 외에 유익비 등 기타(내부 인테리어 공사비 등) 일체의 비용을 갑에게 청구할 수 없으며, 목적물의 매수청구권 및 권리금, 기타 어떠한 금액도 인정되지 아니한다.",2,"임차인이 지출한 비용의 성격, 규모, 지출 경위 등 구체적인 사정을 전혀 고려하지 않고 임차인의 부담으로 정하고 있다. 아울러 비용부담에 관하여 개별적인 협상의 여지조차 전혀 열어 두지 않고 있다. 이러한 법률에 따른 권리(필요비, 유익비 상환청구권, 부속물 매수청구권)를 상당한 이유 없이 배제하거나 제한하고 있는 조항이다. ","제11조(고객의 권익 보호) 
고객의 권익에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
  1. 법률에 따른 고객의 항변권, 상계권 등의 권리를 상당한 이유 없이 배제하거나 제한하는 조항",2
5,1,"제19조
제3항 을 또는 을의 사용인이 고의 과실을 불문하고 화재, 도난, 기타 불가항력으로 인하여 발생하는 손해에 대하여 갑은 일체의 책임을 지지 않으며, 타 상가 및 사무실에 피해가 발생하였을 경우에 을은 그 손해 전액을 배상하여야 한다.",2,피심인의 이용약관에는 임대인은 임차목적물에서 발생한 화재나 도난 등 사고에 대하여 사업자의 귀책유무를 따짐이 없이 임차인에게 책임을 돌리고 임대인은 면책되는 것으로 규정하고 있다.  사업자의 고의 또는 중대한 과실로 인한 법률상의 책임을 배제하는 조항이다. ,"제7조(면책조항의 금지) 
계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
  1. 사업자, 이행 보조자 또는 피고용자의 고의 또는 중대한 과실로 인한 법률상의 책임을 배제하는 조항",2
5,1,"제14조
제3항 갑은 하기사항에 대하여는 최고 없이 계약을 해제할 수 있으며, 을은 이의를 제기할 수 없다.
제13호 을이 갑의 건물관리규정을 위반한 경우
제18호 사조직(상조회, 번영회 등)을 결성하여 운영하는 행위가 적발되거나 임대차 계약내용에 반할 목적으로 단체행동 등을 통해 갑에게 대항한 경우
제19호 을이 제7조의 매출액 신고의무를 성실히 이행하지 않고 허위로 신고하거나 갑의 기대수준에 못미치는 영업활동(매출저조)이 일정기간 지속될 경우",2,임차인이 계약을 위반하는 경우 각 계약상 의무위반이 이 사건 임대차 계약을 존속시키기 어려운 상태를 초래하는지 여부에 관계없이 즉시 계약을 해지할 수 있도록 하고 있으므로 이는 임대인의 해지권을 부당하게 완화하여 최고 없이 계약해지를 할 수 있도록 함으로써 고객에게 부당하게 불이익을 주는 조항이다.,"제9조(계약의 해제,해지) 
계약의 해제, 해지에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당되는 내용을 정하고 있는 조항은 무효로 한다.
  3. 법률에 따른 사업자의 해제권 또는 해지권의 행사 요건을 완화하여 고객에게 부당하게 불이익을 줄 우려가 있는 조항",2
5,1,"제22조
제1항 임대인과 임차인간 본 계약에 대한 분쟁이 소송화되는 걸 방지하기 위하여 제소전 화해조서를 작성하는 것을 원칙으로 한다.",2,"임차인의 의사와 관계없이 임대인이 요구하는 경우 반드시 이에 응하여야 할 의무를 부과하고, 이러한 요구에 대하여 임차인은 아무런 이의를 제기할 수 없도록 하고 있는 바, 이는 임대인이 당사자의 권리 의무에 중대한 영향을 끼치는 사항을 일방적으로 결정하는 것으로서 임대인에게 일방적으로 유리하고 임차인은 다툴 기회를 원천적으로 봉쇄당하는 결과를 초래하는 매우 불이익한 조항이다. ","제6조(일반원칙) 
  ② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
  1. 고객에게 부당하게 불리한 조항",1
